,air_conditioners_1,air_conditioners_2,alternating_current_motors,aluminum_alloy,aluminum_oxide,aluminum_products,beer,bullet_trains,cars,caustic_soda,cement,cement_equipment,chemical_fertilizers_manufactured,chemical_fiber,chemical_medicine,chemical_pesticides,cloth,cold_rolled_steel_plate,color_television_sets,copper_products,corrugated_steel_bar,crude_iron_ore,crude_steel,electrical_instrument,electrolyzed_aluminum,electronic_computers,elevators_escalators_and_lifts,engines,equipment_for_feed_production,equipment_for_mobile_communication_base_stations,equipment_for_packaging,equipment_for_prevention_and_control_of_atmospheric_pollution,ethylene,excavators,feed,ferroalloy,fresh_and_frozen_meat,home_refrigerators,home_washing_machines,industrial_boilers,insulating_glass,integrated_circuits,laminated_glass,large_tractors,lead,liquior,lithium_ion_batteries,machine_made_paper_and_paperboards,medium_tractors,medium_wide_steel_belt,metal_containers,metal_cutting_tools,metal_forming_machine_tools,metal_smelting_equipment,micro_computer_equipment,milk_products,mobile_telephones,motor_vehicles,optic_cable,optoelectronic_devices,phosphate_ore,photovoltaic_cells,pig_iron,plain_glass,plastic_products,portable_electric_devices,power_generation_equipment,primary_plastic,railway_locomotives,refined_copper,refined_edible_vegetable_oil,refined_sugar,rolled_steel,salt,silk_and_woven_fabric,small_tractors,soda_ash,soft_drinks,steel_ships_for_civil_use,sulfuric_acid,suv,synthetic_detergents,synthetic_fiber,synthetic_rubber,ten_kinds_of_nonferrous_metals,tires,tobaccos,toughened_glass,traditional_chinese_medicine,trucks,welded_steel_pipe,wine,wire_rod,xerox_and_hectograph_printing_equipment,yarn,zinc,Output of Asphalt Current Period(10000 tons),Output of Coal Current Period(10000 tons),Output of Coalbed Gas Current Period(100 million cu.m),Output of Coke Current Period(10000 tons),Output of Crude oil Current Period(10000 tons),Output of Diesel Oil Current Period(10000 tons),Output of Electricity Current Period(100 million kwh),Output of Fuel Oil Current Period(10000 tons),Output of Gasoline Current Period(10000 tons),Output of Kerosene Current Period(10000 tons),Output of LNG Current Period(10000 tons),Output of LPG Current Period(10000 tons),Output of Naphtha Current Period(10000 tons),Output of Natural Gas Current Period(100 million cu.m),Output of Petroleum Coke Current Period(10000 tons),Output of Processing Volume of Crude oil Current Period(10000 tons),Output of Thermal Power Current Period(100 million kwh),Passenger Traffic Current Period(10000 persons),Passenger Traffic of Railways Current Period(10000 persons),Passenger Traffic of Highways Current Period(10000 persons),Passenger Traffic of Waterways Current Period(10000 persons),Freight Traffic Current Period(10000 tons),Freight Traffic of Railways Current Period(10000 tons),Freight Traffic of Highways Current Period(10000 tons),Freight Traffic of Waterways Current Period(10000 tons),Manufacturing Purchasing Managers'' Index(%),cn_a50,cn_szse,cn_sha
2023-11-09,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,12136.44,10032.09,3053.28
2023-11-10,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,12039.56,9978.54,3038.97
2023-11-11,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,12039.56,9978.54,3038.97
2023-11-12,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,12039.56,9978.54,3038.97
2023-11-13,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11981.63,9988.83,3046.53
2023-11-14,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11983.53,10005.56,3056.07
2023-11-15,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,12076.4,10077.96,3072.83
2023-11-16,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11981.04,9954.4,3050.93
2023-11-17,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11934.3,9979.69,3054.37
2023-11-18,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11934.3,9979.69,3054.37
2023-11-19,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11934.3,9979.69,3054.37
2023-11-20,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11973.78,10022.7,3068.32
2023-11-21,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,12039.58,9997.09,3067.93
2023-11-22,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11935.47,9855.66,3043.61
2023-11-23,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11952.81,9933.02,3061.86
2023-11-24,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11889.77,9839.52,3040.97
2023-11-25,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11889.77,9839.52,3040.97
2023-11-26,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11889.77,9839.52,3040.97
2023-11-27,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11764.63,9785.57,3031.7
2023-11-28,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11775.85,9833.46,3038.55
2023-11-29,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11692.0,9744.39,3021.69
2023-11-30,242.4,1595.7,3036.4,133.5,698.7,573.7,159.7,145.0,102.1,349.8,18978.6,30658.7,498.0,654.1,29.6,23.6,28.0,365.8,1582.6,201.2,1801.0,8556.8,7609.9,2449.4,354.4,3137.8,13.4,23454.5,1899.0,60.9,62003.0,48666.0,269.4,18744.0,2784.9,305.1,342.1,828.6,1025.3,18561.9,1366.8,334.6,1370.7,7447.0,65.3,46.9,225528.4,1317.9,21141.0,1581.9,1128.1,5.7,1.3,64634.4,2994.6,256.2,16101.2,295.3,2615.4,1337.0,996.5,5310.3,6483.9,8185.9,670.0,1468.0,3015.9,1037.1,137.0,114.0,439.7,95.6,11043.5,466.5,2474.8,1.2,291.8,1029.7,237.7,817.4,116.0,99.2,596.1,80.3,650.4,8641.7,1803.3,5124.6,19.1,32.4,565.7,1.5,1110.8,18.0,197.5,65.8,350.0,41400.0,12.7,4037.0,1720.1,1765.4,7309.7,434.0,1269.0,408.5,186.6,415.4,707.4,199.4,288.7,5953.5,5076.7,74495.0,27974.0,39967.0,1655.0,488139.0,42765.0,360756.0,84546.0,49.4,11756.05,9726.92,3029.67
